# mwspec attenuation table (generic freq x distance grid)
# A(f,r) = additive log10 path correction: log10(source)=log10(obs)+A
# source: Trevor Allen AU (atten_coeffs_1.3_5km.pkl); regional term=0
freq_dist,5,10,15,20,25,30,35,40,45,50,55,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000,1025,1050,1075,1100,1125,1150,1175,1200,1225,1250,1275,1300,1325,1350,1375,1400,1425,1450,1475,1500
0.0758578,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57646,2.59513,2.61196,2.62727,2.64130,2.65425,2.66626,2.67745,2.68793,2.69777,2.70704,2.71581,2.72412,2.73201,2.73952,2.74669,2.75354,2.76009,2.76638,2.77241,2.77821,2.78379,2.78917,2.79436,2.79936,2.80420,2.80888,2.81342,2.81781,2.82206,2.82619,2.83020,2.83409,2.83788,2.84156,2.84514,2.84863,2.85203,2.85534,2.85856,2.86171,2.86478,2.86778,2.87071,2.87357,2.87637,2.87910,2.88177,2.88438,2.88694,2.88944,2.89189
0.0794328,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57639,2.59501,2.61182,2.62712,2.64116,2.65412,2.66615,2.67738,2.68790,2.69779,2.70712,2.71595,2.72432,2.73228,2.73987,2.74712,2.75405,2.76069,2.76706,2.77318,2.77907,2.78475,2.79022,2.79551,2.80062,2.80556,2.81035,2.81498,2.81948,2.82384,2.82808,2.83220,2.83621,2.84011,2.84391,2.84761,2.85121,2.85473,2.85816,2.86150,2.86477,2.86796,2.87109,2.87414,2.87712,2.88004,2.88290,2.88570,2.88843,2.89112,2.89375,2.89633
0.0831764,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57642,2.59508,2.61193,2.62728,2.64138,2.65440,2.66650,2.67780,2.68839,2.69835,2.70776,2.71667,2.72512,2.73316,2.74084,2.74817,2.75518,2.76191,2.76837,2.77458,2.78056,2.78633,2.79190,2.79727,2.80248,2.80751,2.81239,2.81713,2.82172,2.82618,2.83052,2.83473,2.83884,2.84284,2.84673,2.85053,2.85423,2.85785,2.86138,2.86483,2.86820,2.87149,2.87471,2.87787,2.88095,2.88398,2.88694,2.88984,2.89268,2.89547,2.89820,2.90088
0.0870964,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57659,2.59542,2.61242,2.62791,2.64215,2.65530,2.66752,2.67894,2.68965,2.69972,2.70924,2.71825,2.72681,2.73495,2.74272,2.75015,2.75726,2.76408,2.77063,2.77694,2.78301,2.78886,2.79452,2.79998,2.80527,2.81039,2.81535,2.82017,2.82484,2.82938,2.83380,2.83810,2.84228,2.84636,2.85033,2.85420,2.85798,2.86167,2.86528,2.86880,2.87225,2.87562,2.87891,2.88214,2.88530,2.88839,2.89142,2.89440,2.89731,2.90017,2.90297,2.90572
0.0912011,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57674,2.59572,2.61286,2.62849,2.64286,2.65614,2.66849,2.68003,2.69086,2.70105,2.71068,2.71981,2.72849,2.73674,2.74463,2.75216,2.75939,2.76632,2.77298,2.77939,2.78556,2.79152,2.79728,2.80285,2.80824,2.81347,2.81853,2.82345,2.82823,2.83287,2.83739,2.84179,2.84607,2.85025,2.85432,2.85830,2.86218,2.86597,2.86967,2.87329,2.87684,2.88030,2.88370,2.88702,2.89028,2.89347,2.89660,2.89967,2.90268,2.90563,2.90853,2.91138
0.0954993,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57694,2.59609,2.61340,2.62920,2.64372,2.65716,2.66966,2.68135,2.69232,2.70266,2.71243,2.72169,2.73049,2.73888,2.74690,2.75456,2.76191,2.76897,2.77575,2.78228,2.78858,2.79466,2.80054,2.80623,2.81174,2.81708,2.82227,2.82730,2.83219,2.83695,2.84158,2.84609,2.85049,2.85478,2.85897,2.86305,2.86704,2.87094,2.87476,2.87849,2.88214,2.88572,2.88922,2.89265,2.89602,2.89932,2.90256,2.90573,2.90885,2.91191,2.91492,2.91788
0.1,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57727,2.59673,2.61433,2.63038,2.64515,2.65881,2.67153,2.68342,2.69458,2.70510,2.71505,2.72448,2.73345,2.74200,2.75016,2.75797,2.76546,2.77266,2.77958,2.78624,2.79267,2.79888,2.80488,2.81069,2.81631,2.82177,2.82706,2.83221,2.83721,2.84208,2.84681,2.85143,2.85593,2.86032,2.86460,2.86879,2.87287,2.87687,2.88078,2.88460,2.88835,2.89201,2.89561,2.89913,2.90258,2.90597,2.90929,2.91255,2.91576,2.91890,2.92199,2.92503
0.104713,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57774,2.59762,2.61560,2.63200,2.64708,2.66103,2.67402,2.68616,2.69756,2.70830,2.71846,2.72809,2.73725,2.74597,2.75430,2.76228,2.76993,2.77727,2.78433,2.79113,2.79769,2.80402,2.81015,2.81607,2.82181,2.82738,2.83278,2.83803,2.84313,2.84809,2.85292,2.85763,2.86222,2.86669,2.87106,2.87532,2.87949,2.88356,2.88755,2.89145,2.89526,2.89900,2.90266,2.90625,2.90977,2.91322,2.91660,2.91992,2.92319,2.92639,2.92954,2.93263
0.109648,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57833,2.59874,2.61718,2.63400,2.64947,2.66378,2.67710,2.68954,2.70123,2.71223,2.72264,2.73250,2.74188,2.75082,2.75935,2.76751,2.77533,2.78284,2.79007,2.79702,2.80373,2.81021,2.81646,2.82252,2.82838,2.83407,2.83959,2.84494,2.85015,2.85522,2.86015,2.86495,2.86963,2.87419,2.87865,2.88300,2.88724,2.89139,2.89545,2.89942,2.90331,2.90712,2.91084,2.91450,2.91808,2.92159,2.92503,2.92841,2.93173,2.93498,2.93818,2.94133
0.114815,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57897,2.59994,2.61889,2.63618,2.65207,2.66677,2.68045,2.69323,2.70523,2.71654,2.72722,2.73735,2.74697,2.75614,2.76490,2.77328,2.78131,2.78901,2.79642,2.80356,2.81044,2.81708,2.82350,2.82971,2.83572,2.84155,2.84721,2.85270,2.85803,2.86323,2.86828,2.87320,2.87799,2.88267,2.88723,2.89168,2.89603,2.90028,2.90444,2.90850,2.91248,2.91637,2.92019,2.92393,2.92759,2.93118,2.93470,2.93816,2.94155,2.94488,2.94815,2.95137
